file,documentID,instanceID,parentDocumentID,parentInstanceID
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0508.jpg,adobe:docid:photoshop:97999b76-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0509.jpg,adobe:docid:photoshop:9884ee51-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0510.jpg,adobe:docid:photoshop:9884ee57-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0511.jpg,adobe:docid:photoshop:99e5eaa2-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0512.jpg,adobe:docid:photoshop:99e5eaa8-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0513.jpg,adobe:docid:photoshop:9b09c773-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0514.jpg,adobe:docid:photoshop:9b09c779-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0515.jpg,adobe:docid:photoshop:9c67b564-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0516.jpg,adobe:docid:photoshop:9c67b56a-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0517.jpg,adobe:docid:photoshop:9dd1dcd5-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0518.jpg,adobe:docid:photoshop:9f86e470-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0519.jpg,adobe:docid:photoshop:9f86e476-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0520.jpg,adobe:docid:photoshop:a0b57391-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0521.jpg,adobe:docid:photoshop:a0b57397-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0522.jpg,adobe:docid:photoshop:a29ff6c2-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0523.jpg,adobe:docid:photoshop:a29ff6c8-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0524.jpg,adobe:docid:photoshop:a417dee3-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0525.jpg,adobe:docid:photoshop:a417dee9-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0526.jpg,adobe:docid:photoshop:a5bc1774-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0527.jpg,adobe:docid:photoshop:a5bc177a-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0528.jpg,adobe:docid:photoshop:a73586c5-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0529.jpg,adobe:docid:photoshop:a8f6c7e0-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0530.jpg,adobe:docid:photoshop:a8f6c7e6-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0531.jpg,adobe:docid:photoshop:aa191d81-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0532.jpg,adobe:docid:photoshop:aa191d87-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0533.jpg,adobe:docid:photoshop:abeb2db2-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0534.jpg,adobe:docid:photoshop:abeb2db8-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0535.jpg,adobe:docid:photoshop:ad6ab9c3-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0536.jpg,adobe:docid:photoshop:ad6ab9c9-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0537.jpg,adobe:docid:photoshop:af50a764-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0538.jpg,adobe:docid:photoshop:af50a76a-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0539.jpg,adobe:docid:photoshop:b0f4dff5-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0540.jpg,adobe:docid:photoshop:b2853b10-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0541.jpg,adobe:docid:photoshop:b2853b16-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0542.jpg,adobe:docid:photoshop:b3ac2641-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0543.jpg,adobe:docid:photoshop:b3ac2647-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0544.jpg,adobe:docid:photoshop:b5674aa2-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0545.jpg,adobe:docid:photoshop:b5674aa8-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0546.jpg,adobe:docid:photoshop:b6f61e93-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0547.jpg,adobe:docid:photoshop:b6f61e99-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0548.jpg,adobe:docid:photoshop:b8bbf544-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0549.jpg,adobe:docid:photoshop:b8bbf54a-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0550.jpg,adobe:docid:photoshop:ba728415-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0551.jpg,adobe:docid:photoshop:bc19cb00-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0552.jpg,adobe:docid:photoshop:bc19cb06-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0553.jpg,adobe:docid:photoshop:bd2fe721-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0554.jpg,adobe:docid:photoshop:bd2fe727-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0555.jpg,adobe:docid:photoshop:becc7bc2-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0556.jpg,adobe:docid:photoshop:becc7bc8-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0557.jpg,adobe:docid:photoshop:c025d423-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0558.jpg,adobe:docid:photoshop:c025d429-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0559.jpg,adobe:docid:photoshop:c1d4bf04-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0560.jpg,adobe:docid:photoshop:c1d4bf0a-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0561.jpg,adobe:docid:photoshop:c36fcc75-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0562.jpg,adobe:docid:photoshop:c50f6f70-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0563.jpg,adobe:docid:photoshop:c50f6f76-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0564.jpg,adobe:docid:photoshop:c61f6ed1-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0565.jpg,adobe:docid:photoshop:c61f6ed7-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0566.jpg,adobe:docid:photoshop:c7ba7c42-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0567.jpg,adobe:docid:photoshop:c7ba7c48-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0568.jpg,adobe:docid:photoshop:c9186a33-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0569.jpg,adobe:docid:photoshop:c9186a39-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0570.jpg,adobe:docid:photoshop:cac5cde4-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0571.jpg,adobe:docid:photoshop:cac5cdea-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0572.jpg,adobe:docid:photoshop:cca725f5-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0573.jpg,adobe:docid:photoshop:ce7dcbb0-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0574.jpg,adobe:docid:photoshop:ce7dcbb6-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0575.jpg,adobe:docid:photoshop:cfe66bf1-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0576.jpg,adobe:docid:photoshop:cfe66bf7-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0577.jpg,adobe:docid:photoshop:d2884da2-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0578.jpg,adobe:docid:photoshop:d2884da8-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0579.jpg,adobe:docid:photoshop:d4a22fa3-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0580.jpg,adobe:docid:photoshop:d4a22fa9-3750-11db-a3af-c7ffb33ab224,,,
/home/renku/work/dcaonnextcloud-500gb/DigitalMaterialCopies/WeingutGantenbein/gramazio-kohler-archiv-server/036_WeingutGantenbein/04_Entwurf/060730_FinalDesignDocumentation/02_Movies/01_RawMaterial/02_TurningSpheres/TurningSpheres_jpg/turningSpheres_0581.jpg,adobe:docid:photoshop:d689a474-3750-11db-a3af-c7ffb33ab224,,,
